66.68536,19.0341,5.7040787,-14.334597,11.1594925,47.38366,51.69464,58.815304,-4.2921257,-16.012232,33.607975,-22.37989,19.517033,-0.93377495,-15.768639,32.86734,-8.324204,32.496822,-13.643869,130.0542,-1
-1.9752331,11.348534,-33.48617,5.5602317,2.1990304,21.144028,-8.939045,-24.154087,6.274415,-6.927924,10.201143,15.049656,46.960472,55.02209,16.384007,10.723424,64.32399,-5.297694,41.646904,-105.90354,-1
-20.309704,24.220943,82.84473,71.85377,31.826958,40.380234,26.524323,121.62148,-10.994553,72.664406,25.616032,-11.094927,-8.439682,-5.9017196,-13.053546,39.9377,-11.068848,8.4247265,-59.466297,146.7024,-1
57.320213,7.7189884,17.427292,33.754227,-0.36873293,57.699604,24.006739,-61.56981,-19.720726,1.6221504,-19.14374,52.06359,75.34482,40.986313,12.960896,80.61014,24.78358,4.4497786,87.70826,6.348899,-1
-60.779022,22.470768,-54.53954,-57.86504,26.398289,-11.463109,18.962835,76.50074,29.143616,-33.884712,49.90982,29.989897,21.894772,51.259575,-35.642094,-57.915173,41.466293,-2.0037785,15.937403,83.0399,-1
47.66791,-69.42539,73.36425,46.20808,-1.8639462,61.22248,17.918428,4.5661716,10.399042,102.12262,24.032806,-41.308655,-34.3705,-24.579346,16.204624,53.27179,17.47369,38.237774,-38.137444,7.605645,-1
-13.637884,57.51432,-14.850956,53.644302,1.2542076,74.341324,-13.565964,28.665632,-9.746959,18.422153,-21.448816,39.49354,46.27571,-12.369108,45.067364,23.917648,19.25761,32.75009,-12.229845,91.86013,-1
45.3535,-20.496683,50.72849,-7.370219,10.101653,44.833824,-16.062376,85.42569,5.4669,81.050285,10.687154,-15.593506,-21.557852,44.911377,-8.275674,8.53285,-12.242048,41.65526,12.784908,49.44987,-1
-93.17848,34.72325,-8.587038,67.40722,-9.987723,48.356197,32.621765,80.62639,-3.8459778,-9.79715,47.06951,56.188255,13.376152,-1.0754514,86.47313,50.658688,-1.9101219,-18.86664,5.8816786,79.46967,-1
53.4507,-17.344955,17.500917,-44.158512,10.203144,38.75651,-0.70189667,40.246468,72.40193,109.778114,-22.472527,-24.302088,5.5887127,29.732521,-1.5618896,6.719367,38.69713,1.8409443,5.328703,103.35387,-1
12.608137,-8.239531,1.9490585,19.814207,-37.264015,85.14434,57.39376,8.697212,-18.436367,21.109816,-36.654552,50.5227,0.9907341,7.486603,-60.344337,35.88437,32.808792,60.315662,13.872662,-14.500505,-1
-95.076294,103.75821,-38.282448,-3.356102,-57.366302,-12.60041,13.546374,-43.10253,10.312229,17.094986,70.977486,-27.731956,25.340422,44.26533,73.18398,1.9490166,44.43874,14.386908,-1.8892283,108.54088,-1
64.26233,-16.662554,54.29486,-8.644658,13.958292,83.29138,-10.954293,78.15446,51.478672,-2.1865463,50.18693,5.954954,5.4715233,33.120796,9.644042,19.09251,-33.63573,7.5208826,-11.441611,6.171939,-1
-64.78288,58.43182,-37.29689,44.756104,-44.721405,109.55089,-1.4766111,100.51627,-32.210815,111.204865,-3.8605547,-24.806946,13.061883,35.207657,-62.76655,28.108986,11.565455,36.771126,5.1457767,72.45892,-1
-20.419216,64.84535,28.009853,14.7112465,75.05312,17.417135,-21.13691,37.674767,-6.954358,1.5783777,-26.100025,59.670235,3.990326,-18.400152,37.742035,-16.26176,18.567257,22.909079,56.316284,67.81459,-1
86.57759,-9.809412,39.815796,56.973648,-51.2305,103.465385,23.6662,113.39849,6.2159576,-5.0567007,-0.16697598,63.608948,-18.529793,45.05184,11.044167,31.107792,-22.789795,50.497597,0.72325516,-17.662933,-1
-5.6371994,66.19246,-24.060593,82.09856,32.013557,161.0732,-0.5102463,132.28201,-1.072792,68.39157,20.709469,2.1161509,48.66599,57.970875,-37.38976,28.285303,50.48149,-40.923798,-18.004997,77.497086,-1
-47.13345,1.283432,-9.361559,-5.6167192,17.398106,139.30724,-42.818787,64.730545,-9.899384,99.6499,16.027302,-7.393152,7.282261,9.761908,16.65511,27.327538,2.7628691,52.08887,5.7128315,49.541534,-1
41.350735,65.62578,-5.5335183,-24.130455,36.176567,147.90248,7.4825287,124.135574,18.279583,15.179322,32.702976,64.26092,-34.031296,8.719257,48.843163,33.222374,-96.9467,11.7077675,-12.367912,65.36602,-1
-67.12841,14.8930435,42.355415,81.24443,-14.255285,155.15036,-15.388369,95.45485,-22.236145,49.001003,-24.92845,24.065727,-0.22102165,13.387002,-19.081707,-8.860355,65.763245,78.11995,-34.00713,76.19214,-1
-36.326572,79.64115,-106.7428,39.783203,-13.922926,93.64886,-23.595924,178.59154,-20.540306,-18.377676,-14.579214,40.16372,-7.84927,45.53429,-36.124527,66.60786,-53.707233,3.298472,3.0840158,62.441162,-1
9.9125595,83.183014,73.22567,82.08223,59.085457,250.91415,19.481415,205.90005,-49.61931,40.599243,-6.461109,5.392115,18.868496,-5.3529654,-107.60231,6.6435375,-51.705162,65.2868,25.417885,72.174324,-1
22.577438,58.116432,-43.35411,1.2022667,5.2516975,267.541,-37.12846,238.93982,39.693672,18.178392,9.58233,-6.126095,-0.27423668,2.90453,69.47262,-21.905811,-13.484102,42.07393,-1.8499789,66.17711,-1
22.13333,-16.9417,27.059677,83.62931,26.008362,220.21587,-59.832413,269.69348,6.846939,57.41876,28.26647,28.893492,54.323406,39.413372,7.1160717,15.606501,-10.157661,54.576607,31.46891,37.248825,-1
28.583399,99.869316,-2.6177893,32.126495,-5.8416862,261.25934,-37.884743,204.94308,10.671127,63.91846,7.0655212,59.55559,-51.224205,54.051964,2.1930885,66.23434,-7.212,49.345932,4.145735,27.834959,-1
-15.762753,-11.755533,-19.707844,19.723742,36.034733,280.8642,-40.37697,207.26845,39.781044,18.04592,-1.0218782,72.38663,53.17209,-3.8531704,-41.277847,49.60183,29.749878,61.97541,-32.26538,133.90842,-1
20.152164,51.58314,-41.60532,45.793068,51.22181,314.8472,-74.65637,282.969,-11.741007,-0.54589653,2.3298063,72.34998,46.148117,72.58245,-29.379335,23.34132,-122.50081,66.50546,-43.376038,87.83452,-1
29.513023,171.12556,-12.234732,103.16673,49.978374,314.86246,-7.658043,334.82477,11.056263,66.26694,-7.512585,30.52299,-77.314606,-0.49682045,-38.96138,56.256126,-57.89202,45.305634,-10.707582,23.7747,-1
20.957233,102.97896,12.97128,45.11062,24.57624,386.89163,-51.243717,301.20312,-51.821995,74.12702,59.644085,20.921432,35.976917,96.75769,-51.486305,5.8905926,14.562883,92.91176,-7.4372854,114.7866,-1
45.106773,53.024612,28.00352,36.979637,15.211235,337.62405,-26.507498,324.22034,39.813137,-4.2536325,-26.555473,43.577053,2.1286979,61.351517,-26.087934,23.918755,-21.486017,23.560314,15.397913,37.1984,-1
-2.263321,83.367676,-21.342375,69.93445,37.21464,322.46103,-45.798393,346.97665,24.682468,69.78981,-4.885008,13.709278,-33.106693,42.594822,29.372053,19.613031,-66.29526,69.838165,10.247466,84.57424,-1
15.952755,34.501694,29.652042,19.313549,47.604996,235.34427,-39.364735,265.33044,-35.535194,94.475075,-4.5330477,21.611906,8.635532,9.585909,-52.13088,96.29736,3.121571,68.45357,2.381691,149.77187,-1
1.650713,169.70361,-12.763784,63.588207,98.71198,233.84053,-29.688915,288.3919,-59.34291,3.8109407,-46.940166,25.87627,17.397247,19.199688,-18.826399,-18.533375,-10.320086,46.1591,-27.344498,-20.613308,-1
31.652374,36.988224,28.625526,13.813958,-12.775143,243.35146,-31.250174,210.20132,7.2015,50.078907,-27.236176,50.429585,25.370403,75.47568,-40.62552,56.680717,43.992645,37.11686,-26.982824,56.92445,-1
